시/도,시/군/구,기관명,주소,사회서비스형,시장형,취업알선형,시니어인턴십,공익활동
경북,경주시,대한노인회 경북 경주시지회,"우편번호:  (381-57)
주소:  경상북도 경주시 노서동 129-1
도로명주소:  경상북도 경주시 태종로711번길 36(노서동)",,,,,
경북,고령군,대한노인회 경북 고령군지회,"우편번호:  (401-37)
주소:  경상북도 고령군 대가야읍 연조리 563-3
도로명주소:  경상북도 고령군 대가야읍 연조길 39",,,,,
경북,구미시,대한노인회 경북 구미시지회,"우편번호:  (393-05)
주소:  경상북도 구미시 원평동 460-1 구미노인종합복지회관
도로명주소:  경상북도 구미시 산책길 51 (원평동)",,,,,
경북,김천시,대한노인회 경북 김천시지회,"우편번호:  (740-100)
주소:  경북 김천시 성내동
도로명주소:  경상북도 김천시성내동 충효길",,,,,
경북,봉화군,대한노인회 경북 봉화군지회,"우편번호:  (362-38)
주소:  경상북도 봉화군 봉화읍 내성리 292 봉화복지회관
도로명주소:  경상북도 봉화군 봉화읍 내성로4길 20",,,,,
경북,상주시,대한노인회 경북 상주시지회,"우편번호:  (371-97)
주소:  경상북도 상주시 남성동 14-5
도로명주소:  경상북도 상주시 상서문3길 127 (남성동)",,,,,
경북,성주군,대한노인회 경북 성주군지회,"우편번호:  (400-26)
주소:  경상북도 성주군 성주읍 예산리 334-21 성주노인회관
도로명주소:  경상북도 성주군 성주읍 성주읍3길 49",,,,,
경북,안동시,대한노인회 경북 안동시지회,"우편번호:  (367-06)
주소:  경상북도 안동시 운흥동 346
도로명주소:  경상북도 안동시 축제장1길 49 (운흥동)",,,,,
경북,영주시,대한노인회 경북 영주시지회,"우편번호:  (361-02)
주소:  경상북도 영주시 휴천동 36-1 대한노인회영주시지부
도로명주소:  경상북도 영주시 원당로 64 (휴천동)",,,,,
경북,영천시,대한노인회 경북 영천시지회,"우편번호:  (388-38)
주소:  경상북도 영천시 문내동 14-2
도로명주소:  경상북도 영천시 중앙동2길 86 (문내동)",,,,,
경북,청도군,대한노인회 경북 청도군지회,"우편번호:  (383-39)
주소:  경상북도 청도군 청도읍 고수리 3 청도군노인복지회관
도로명주소:  경상북도 청도군 청도읍 한내길 68",,,,,
경북,포항시,대한노인회 경북 포항시지회,"우편번호:  (378-30)
주소:  경상북도 포항시 남구 대도동 632-11 영암도서관
도로명주소:  경상북도 포항시 남구 상공로46번길 11 (대도동)",,,,,
경북,문경시,대한노인회 문경시지회,"우편번호:  (369-71)
주소:  경상북도 문경시 점촌5길 20
도로명주소:  경상북도 문경시 점촌5길 20",,,,,
경북,안동시,대한예수교장로회경안노회유지재단,"우편번호:  (760-150)
주소:  경상북동 안동시 화성동 151
도로명주소:  경상북도 안동시 화성동 서동문로 127",,,,,
경북,포항시,더불어숲 노인복지센터,"우편번호:  (377-36)
주소:  경상북도 포항시 북구 여천동 75
도로명주소:  경상북도 포항시 북구 동빈로 20 (여천동)",,,,,
경북,문경시,문경시니어클럽,"우편번호:  (745-884)
주소:  경북 문경시 모전3길 6
도로명주소: ",,,,,
경북,문경시,문경시청 행정복지국 노인장애인복지과,"우편번호:  (369-82)
주소:  경상북도 문경시 모전동 220
도로명주소:  경상북도 문경시 당교로 225 (모전동)",,,,,
경북,봉화군,봉화군노인복지관,"우편번호:  (755-805)
주소:  경북 봉화군봉화읍 내성리
도로명주소:  경북 봉화군 봉화읍 내성천2길",,,,,
경북,봉화군,봉화시니어클럽,"우편번호:  (362-38)
주소: 
도로명주소:  경상북도 봉화군 봉화읍 교촌길 58",,,,,
경북,구미시,사단법인 구미중소기업협의회,"우편번호:  (392-53)
주소: 
도로명주소:  경상북도 구미시 구미대로 350-27 (신평동)",,,,,
경북,상주시,상주상공회의소,"우편번호:  (371-94)
주소: 
도로명주소:  경상북도 상주시 중앙로 224 (성하동)",,,,,
경북,상주시,상주시노인종합복지관,"우편번호:  (371-83)
주소: 
도로명주소:  경상북도 상주시 중앙로 111(무양동)",,,,,
경북,상주시,상주시니어클럽,"우편번호:  (742-050)
주소:  경북 상주시서성동
도로명주소:  경상북도 상주시서성동 삼백로",,,,,
경북,상주시,상주시청 가족복지과,"우편번호:  (372-11)
주소:  경북 상주시 상산로 223
도로명주소:  경상북도 상주시 남성동 상산로 223",,,,,
경북,성주군,성주군청 가족지원과,"우편번호:  (400-22)
주소:  경상북도 성주군 성주읍 경산리 283-1 성주군청
도로명주소:  경상북도 성주군 성주읍 성주로 3200",,,,,
경북,구미시,스탭스 주식회사 구미센터,"우편번호:  (391-81)
주소: 
도로명주소:  경상북도 구미시 옥계북로 5 (옥계동)",,,,,
경북,경산시,시그니처,"우편번호:  (385-34)
주소: 
도로명주소:  경상북도 경산시 대학로 334(조영동)",,,,,
경북,안동시,안동시니어클럽,"우편번호:  (366-99)
주소:  경상북도 안동시 남문동 189-18
도로명주소:  경상북도 안동시 남문로 11-1 (남문동)",,,,,
경북,안동시,안동시종합사회복지관,"우편번호:  (366-39)
주소:  경상북도 안동시 송현동 1133 안동종합사회복지관
도로명주소:  경상북도 안동시 은행나무로 106-5 (송현동)",,,,,
경북,영덕군,영덕군청,"우편번호:  (364-29)
주소:  경상북도 영덕군 영덕읍 남석리 310-3 영덕군청
도로명주소:  경상북도 영덕군 영덕읍 군청길 116",,,,,
경북,영양군,영양군청 주민복지과,"우편번호:  (365-37)
주소:  경상북도 영양군 영양읍 서부리 379-1 영양군청
도로명주소:  경상북도 영양군 영양읍 군청길 37",,,,,
경북,영주시,영주시니어클럽,"우편번호:  (361-01)
주소:  경상북도 영주시 가흥동 1478-7
도로명주소:  경상북도 영주시 원당로19번길 29 (가흥동)",,,,,
경북,영주시,영주시청 문화복지국 노인장애인과,"우편번호:  (361-32)
주소:  경북 영주시 시청로 1
도로명주소:  경북 영주시 시청로1",,,,,
경북,영천시,영천시청 문화관광복지국 사회복지과,"우편번호:  (388-56)
주소:  경상북도 영천시 문외동 27 영천시청
도로명주소:  경상북도 영천시 시청로 16 (문외동)",,,,,
경북,예천군,예천군노인복지관,"우편번호:  (368-27)
주소:  경상북도 예천군 예천읍 서본리 240 예천군노인복지회관
도로명주소:  경상북도 예천군 예천읍 충효로 209-19",,,,,
경북,예천군,예천시니어클럽,"우편번호:  (368-19)
주소: 
도로명주소:  경상북도 예천군 예천읍 충효로 424-23",,,,,
경북,울릉군,울릉군청 행정복지경제국 주민복지과,"우편번호:  (402-25)
주소:  경상북도 울릉군 울릉읍 도동리 176-2 울릉군의회
도로명주소:  경상북도 울릉군 울릉읍 도동길 143",,,,,
경북,울진군,울진군청 사회복지과,"우편번호:  (363-23)
주소:  경상북도 울진군 울진읍 읍내리 464 울진군청
도로명주소:  경상북도 울진군 울진읍 울진중앙로 121",,,,,
경북,포항시,은빛노인복지센터,"우편번호:  (376-31)
주소:  경상북도 포항시 북구 창포동 634
도로명주소:  경상북도 포항시 북구 새천년대로 1049-9(창포동)",,,,,
경북,의성군,의성시니어클럽,"우편번호:  (373-36)
주소:  경상북도 의성군 의성읍 후죽리 431-11
도로명주소:  경상북도 의성군 의성읍 북원2길 43",,,,,
경북,구미시,(사)경북경영자총협회,"우편번호:  (393-72)
주소:  경상북도 구미시 공단동 245
도로명주소:  경상북도 구미시 1공단로 135 (공단동)",,,,,
경북,포항시,(사)대한노년자원봉사회,"우편번호:  (377-86)
주소:  경상북도 포항시 남구 해도동 16-13 새마을운동포항시지회
도로명주소:  경상북도 포항시 남구 축항로 19-12 (해도동)",,,,,
경북,구미시,(주)경북고용성장지원센터,"우편번호:  (392-15)
주소: 
도로명주소:  경상북도 구미시 야은로 366(도량동)",,,,,
경북,예천군,경북 예천군지회,"우편번호:  (368-27)
주소:  경상북도 예천군 예천읍 서본리 234-1 예천군 노인회관
도로명주소:  경상북도 예천군 예천읍 충효로 209-22",,,,,
경북,영천시,경북영천시니어클럽,"우편번호:  (388-91)
주소: 
도로명주소:  경상북도 영천시 금완로 47 (완산동)",,,,,
경북,경산시,경산상공회의소,"우편번호:  (386-21)
주소: 
도로명주소:  경상북도 경산시 경안로 223 (중방동)",,,,,
경북,경산시,경산시노인종합복지관,"우편번호:  (386-49)
주소:  경상북도 경산시 백천동 146-7 경산시 장애인복지회관,노인복지회관
도로명주소:  경상북도 경산시 경청로222길 79 (백천동)",,,,,
경북,경산시,경산시니어클럽,"우편번호:  (386-17)
주소:  경북 경산시 중방동 658번지
도로명주소:  경산시 원효로3길 30",,,,,
경북,경산시,경산청솔재가노인통합지원센터,"우편번호:  (385-56)
주소: 
도로명주소:  경상북도 경산시 자인면 설총로 945",,,,,
경북,경주시,경주문화원,"우편번호:  (381-45)
주소:  경상북도 경주시 동부동 159-3 경주문화원
도로명주소:  경상북도 경주시 중앙로 67-12 (동부동)",,,,,
경북,경주시,경주시니어클럽,"우편번호:  (381-56)
주소:  경상북도 경주시 성건동 374-12
도로명주소:  경상북도 경주시 화랑로28번길 24 (성건동)",,,,,
경북,경주시,경주시사회복지협의회,"우편번호:  (780-935)
주소:  경북 경주시 동천동
도로명주소:  경상북도 경주시동천동 양정로251번길 노인복지회관",,,,,
경북,고령군,고령군청 주민복지과,"우편번호:  (717-801)
주소:  경북 고령군 대가야읍 지산리 190
도로명주소:  경북 고령군 대가야읍 왕릉로 55",,,,,
경북,구미시,구미노인일자리창출지원센터,"우편번호:  (730-909)
주소:  구미시 문장로 12안길 4,1층(도량동)
도로명주소:  경상북도 구미시 문장로12안길 4,1층(도량동)",,,,,
경북,구미시,구미시니어클럽,"우편번호:  (391-98)
주소:  경상북도 구미시 도량동 741-4
도로명주소:  경상북도 구미시 문장로12안길 4 (도량동)",,,,,
경북,군위군,군위재가노인통합지원센터,"우편번호:  (390-12)
주소:  경상북도 군위군 군위읍 하곡리 516-9
도로명주소:  경상북도 군위군 군위읍 군위금성로 140",,,,,
경북,김천시,김천상공회의소,"우편번호:  (740-978)
주소:  경북 김천시 시청로 137
도로명주소:  경상북도 김천시신음동 시청로",,,,,
경북,김천시,김천시노인종합복지관,"우편번호:  (740-973)
주소:  경북 김천시 남산동
도로명주소:  경상북도 김천시 남산동 중앙공원1길",,,,,
경북,김천시,김천시니어클럽,"우편번호:  (395-69)
주소:  경북 김천시대항면 덕전리
도로명주소:  경상북도 김천시 대항면 덕전길 308-65",,,,,
경북,포항시,늘청춘하우스 노인복지센터,"우편번호:  (379-32)
주소:  경상북도 포항시 남구 구룡포읍 구룡포리 720-1
도로명주소:  경상북도 포항시 남구 구룡포읍 구룡포길65번길 22",,,,,
경북,포항시,인지어스 포항남구지사,"우편번호:  (377-69)
주소: 
도로명주소:  경상북도 포항시 남구 중흥로 98 (상도동)",,,,,
경북,포항시,좋은이웃재가노인통합지원센터,"우편번호:  (791-941)
주소:  경북 포항시 북구 흥해읍 중성리 24-1번지
도로명주소:  경상북도 포항시 북구 흥해읍 한동로 106번길 39",,,,,
경북,구미시,지에스씨넷 구미지점,"우편번호:  (730-925)
주소: 
도로명주소:  경상북도 구미시 원평동 송원서로2길15",,,,,
경북,청도군,청도재가노인지원서비스센터,"우편번호:  (383-39)
주소:  경상북도 청도군 청도읍 고수리 84-2
도로명주소:  경상북도 청도군 청도읍 고수동3길 46-18",,,,,
경북,청송군,청송시니어클럽,"우편번호:  (374-00)
주소:  경북 청송군 진보면 진보부곡길
도로명주소:  경상북도 청송군 진보면 진보부곡길 17",,,,,
경북,칠곡군,칠곡시니어클럽,"우편번호:  (718-842)
주소:  경상북도 칠곡군북삼읍 인평리
도로명주소:  경상북도 칠곡군북삼읍 북삼로2길",,,,,
경북,포항시,포항YMCA,"우편번호:  (377-35)
주소: 
도로명주소:  경상북도 포항시 북구 서동로 76 (신흥동)",,,,,
경북,포항시,포항YWCA,"우편번호:  (790-822)
주소:  경북 포항시 남구 대도동
도로명주소:  경상북도 포항시 남구 대도동 포스코대로",,,,,
경북,포항시,포항노인일자리창출지원센터,"우편번호:  (378-33)
주소:  경상북도 포항시 남구 상도동 111 포항시 평생학습원
도로명주소:  경상북도 포항시 남구 뱃머리길 39 (상도동)",,,,,
경북,포항시,포항상공회의소,"우편번호:  (156-030)
주소:  경상북도 포항시 남 포스코대로 (상도동)
도로명주소: ",,,,,
경북,포항시,포항시니어클럽,"우편번호:  (377-38)
주소:  경상북도 포항시 북구 남빈동 413-7
도로명주소:  경상북도 포항시 북구 칠성로47번길 4 (남빈동)",,,,,
경북,포항시,포항시청,"우편번호:  (790-722)
주소:  경상북도 포항시 남구
도로명주소:  경북 포항시 남구 시청로 1 포항시청 노인장애인복지과",,,,,
경북,경주시,하나재가노인통합지원센터,"우편번호:  (780-776)
주소:  경상북도 경주시안강읍 산대리
도로명주소:  경상북도 경주시안강읍 구부랑두림길",,,,,
광주,남구,대한노인회 광주 남구지회,"우편번호:  (616-51)
주소:  광주광역시 남구 월산동 614-4 노인복지회관
도로명주소:  광주광역시 남구 대남대로308번길 32 (월산동)",,,,,
광주,동구,대한노인회 광주 동구지회,"우편번호:  (614-67)
주소:  광주광역시 동구 서석동 6-11
도로명주소:  광주광역시 동구 서남로33번길 14 (서석동)",,,,,
광주,북구,대한노인회 광주 북구지회,"우편번호:  (500-829)
주소:  광주 북구 신안동 148
도로명주소:  광주광역시 북구 자동차로 48번길 34(신안동)",,,,,
광주,서구,대한노인회 광주 서구지회,"우편번호:  (619-38)
주소:  광주광역시 서구 화정동 23-231 서구노인복지회
도로명주소:  광주광역시 서구 군분2로 55 (화정동)",,,,,
광주,서구,대한노인회 광주연합회,"우편번호:  (619-53)
주소:  광주광역시 서구 치평동 1154-2
도로명주소:  광주광역시 서구 상무누리로 119(치평동)",,,,,
광주,남구,대한노인회 광주연합회 취업지원센터,"우편번호:  (616-38)
주소:  광주광역시 남구 서동 261-40 광주전남노인회관
도로명주소:  광주광역시 남구 제중로 92 (서동)",,,,,
광주,광산구,더불어락노인복지관,"우편번호:  (623-27)
주소:  광주광역시 광산구 운남동 799-1 더불어락 노인복지관
도로명주소:  광주광역시 광산구 목련로 156 (운남동)",,,,,
광주,광산구,동그라미노인복지센터,"우편번호:  (623-87)
주소:  광주광역시 광산구 소촌동 323-1
도로명주소:  광주광역시 광산구 소촌로42번길 32 (소촌동)",,,,,
광주,북구,두암종합사회복지관,"우편번호:  (611-61)
주소: 
도로명주소:  광주광역시 북구 삼정로 7 (두암동, 두암주공2단지아파트,율곡타운아파트)",,,,,
광주,남구,로뎀노인복지센터,"우편번호:  (616-51)
주소: 
도로명주소:  광주광역시 남구 대남대로308번길 27 (월산동)",,,,,
광주,북구,마을발전소,"우편번호:  (611-81)
주소: 
도로명주소:  광주광역시 북구 용주로30번길 16 (용봉동, 삼원맨션)",,,,,
광주,북구,무등종합사회복지관,"우편번호:  (611-59)
주소:  광주광역시 북구 두암동 969-6 두암주공4단지 아파트
도로명주소:  광주광역시 북구 삼정로 10 (두암동, 두암주공4단지 아파트)",,,,,
광주,광산구,베스트노인복지센터,"우편번호:  (622-87)
주소: 
도로명주소:  광주광역시 광산구 북문대로 417 (신창동)",,,,,
광주,북구,북구노인종합복지관,"우편번호:  (500-806)
주소:  광주 북구두암동
도로명주소:  광주광역시 북구두암동 군왕로130번길",1,0,0,0,1
광주,북구,북구문화원,"우편번호:  (612-07)
주소:  광주광역시 북구 중흥동 361-10
도로명주소:  광주광역시 북구 향토문화로 65 (중흥동)",0,0,0,0,1
광주,동구,빛고을종합사회복지관,"우편번호:  (615-07)
주소: 
도로명주소:  광주광역시 동구 천변좌로 656 (용산동)",0,0,0,0,1
광주,남구,사)대원사회복지회,"우편번호:  (616-15)
주소:  광주광역시 남구 월산동 1050-3 광주광역시 새마을회관
도로명주소:  광주광역시 남구 대남대로 289 (월산동)",0,0,0,0,1
광주,북구,사단법인 농담,"우편번호:  (611-61)
주소: 
도로명주소:  광주광역시 북구 삼정로 7 (두암동, 율곡타운아파트,두암주공2단지아파트)",0,0,0,0,1
광주,남구,사단법인 대효,"우편번호:  (617-42)
주소:  광주광역시 남구 송하동 43-28 금호타운
도로명주소:  광주광역시 남구 효덕로 291 (송하동, 금호타운)",0,0,0,0,1
광주,남구,사단법인 열린세상,"우편번호:  (616-55)
주소: 
도로명주소:  광주광역시 남구 대남대로 248 (백운동)",0,0,0,0,1
광주,광산구,사단법인 한마음금고복지센터,"우편번호:  (622-32)
주소: 
도로명주소:  광주광역시 광산구 하남대로 69 (하남동)",1,1,1,0,1
광주,북구,사단법인광주전남여성벤처협회,"우편번호:  (610-08)
주소: 
도로명주소:  광주광역시 북구 첨단과기로 333 (대촌동)",0,0,0,1,0
광주,서구,사단법인실버마을,"우편번호:  (502-155)
주소:  광주 서구용두동
도로명주소:  광주광역시 서구용두동 서남길",1,0,0,0,1
광주,북구,사랑샘노인복지센터,"우편번호:  (612-03)
주소: 
도로명주소:  광주광역시 북구 필문대로 81 (풍향동)",,,,,
광주,서구,서구노인종합복지관,"우편번호:  (502-834)
주소:  광주 서구 화정1동
도로명주소:  광주 서구 군분2로 55 우)61938",1,1,0,0,1
광주,남구,섬김과나눔회,"우편번호:  (616-50)
주소:  광주광역시 남구 월산동 83-11 세모하우징
도로명주소:  광주광역시 남구 독립로 89 (월산동)",1,0,0,0,1
광주,북구,시민종합사회복지관,"우편번호:  (610-91)
주소: 
도로명주소:  광주광역시 북구 양일로 76-1 (양산동)",0,0,0,0,1
광주,서구,시영종합사회복지관,"우편번호:  (619-97)
주소:  광주광역시 서구 쌍촌동 1228 시영아파트
도로명주소:  광주광역시 서구 화정로 87-1 (쌍촌동, 시영아파트)",0,0,0,0,1
광주,서구,쌍촌종합사회복지관,"우편번호:  (619-96)
주소: 
도로명주소:  광주광역시 서구 쌍학로 47 (쌍촌동, 영구임대아파트)",0,0,0,0,1
광주,북구,어울림협동조합,"우편번호:  (611-44)
주소: 
도로명주소:  광주광역시 북구 석곡로 175 (청풍동)",0,1,0,0,1
광주,남구,(사)광주광역시곰두리봉사회,"우편번호:  (616-16)
주소: 
도로명주소:  광주광역시 남구 군분로 24 (백운동)",0,0,0,0,1
광주,남구,(사)광주광역시장애인권익협회,"우편번호:  (616-64)
주소: 
도로명주소:  광주광역시 남구 백양로 85 (백운동)",0,0,0,0,1
광주,남구,(사)노인낙원보훈봉사단,"우편번호:  (616-44)
주소:  광주광역시 남구 백운동 586-15 서광반점
도로명주소:  광주광역시 남구 백운로 40 (백운동)",0,0,0,0,1
광주,동구,(사)늘푸른청소년교육문화센터,"우편번호:  (614-33)
주소: 
도로명주소:  광주광역시 동구 필문대로 212 (지산동)",0,0,0,0,1
광주,서구,(사)중소기업융합 광주전남연합회,"우편번호:  (619-49)
주소: 
도로명주소:  광주광역시 서구 상무중앙로 86 (치평동)",0,0,0,1,0
광주,남구,가족사랑재가복지센터,"우편번호:  (616-87)
주소: 
도로명주소:  광주광역시 남구 대남대로193번길 5-1(봉선동, 무진아파트)",0,0,0,0,1
광주,북구,각화종합사회복지관,"우편번호:  (611-66)
주소:  광주광역시 북구 각화동 202 각화영구주공아파트
도로명주소:  광주광역시 북구 군왕로207번길 20 (각화동, 각화영구주공아파트)",0,0,0,0,1
광주,남구,광주공원노인복지관,"우편번호:  (616-36)
주소:  광주광역시 남구 구동 16-48 광주공원노인복지회관
도로명주소:  광주광역시 남구 서오층석탑2길 17 (구동)",1,0,0,0,1
광주,광산구,광주광산시니어클럽,"우편번호:  (622-32)
주소:  광주광역시 광산구 하남동 1124
도로명주소:  광주광역시 광산구 마항6길 18 (하남동)",1,1,0,0,1
광주,남구,광주남구시니어클럽,"우편번호:  (616-36)
주소:  광주광역시 남구 서동 147-1
도로명주소:  광주광역시 남구 중앙로95번길 20 (서동)",1,1,0,0,1
광주,동구,광주동구노인종합복지관,"우편번호:  (501-813)
주소:  광주 동구 동명동 154-44
도로명주소:  광주광역시 동구 동명로20번길10",1,0,0,0,1
광주,동구,광주동구시니어클럽,"우편번호:  (614-89)
주소:  광주광역시 동구 학동 81-26
도로명주소:  광주광역시 동구 양림로 105-6 (학동)",1,1,0,0,1
광주,북구,광주북구사회적경제연합회,"우편번호:  (612-50)
주소: 
도로명주소:  광주광역시 북구 자동차로 62-1 (신안동)",0,0,0,0,1
광주,북구,광주북구시니어클럽,"우편번호:  (612-42)
주소:  광주광역시 북구 임동 97-21
도로명주소:  광주광역시 북구 서림로 94-6 (임동)",1,1,0,0,1
광주,서구,광주서구시니어클럽,"우편번호:  (619-93)
주소:  광주광역시 서구 쌍촌동 401-6 실로암대중탕
도로명주소:  광주광역시 서구 쌍촌로36번길 13 (쌍촌동)",1,1,0,0,1
광주,서구,광주중앙노인복지센터,"우편번호:  (502-837)
주소:  광주 서구 화정3동 318-18
도로명주소:  광주광역시 서구화정동 화정로189번길",1,0,0,0,1
광주,서구,금호종합사회복지관,"우편번호:  (620-34)
주소: 
도로명주소:  광주광역시 서구 운천로32번길 23 (금호동, 금호시영3단지아파트)",0,0,0,0,1
광주,남구,남구노인복지관,"우편번호:  (616-51)
주소:  광주광역시 남구 월산동 614-4 노인복지회관
도로명주소:  광주광역시 남구 대남대로308번길 32 (월산동)",1,1,0,0,1
광주,동구,노후를돕는사람들,"우편번호:  (614-74)
주소: 
도로명주소:  광주광역시 동구 예술길 31-11 (대의동)",,,,,
광주,광산구,대한노인회 광주 광산구지회,"우편번호:  (623-80)
주소:  광주광역시 광산구 소촌동 산4-1
도로명주소:  광주광역시 광산구 송정공원로 8-7 (소촌동)",0,0,0,0,1
광주,북구,오치종합사회복지관,"우편번호:  (611-19)
주소:  광주광역시 북구 오치동 1003 오치 영구임대아파트
도로명주소:  광주광역시 북구 서하로194번길 6 (오치동, 오치 영구임대아파트)",0,0,0,0,1
광주,광산구,원광효도복지센터,"우편번호:  (622-51)
주소: 
도로명주소:  광주광역시 광산구 신창로138번길 23-17 (신창동)",0,0,0,0,1
광주,북구,인지어스 유한회사 광주지사,"우편번호:  (612-47)
주소: 
도로명주소:  광주광역시 북구 금남로 80(유동)",0,0,1,0,0
광주,직속,재단법인 광주복지연구원,"우편번호:  (617-48)
주소:  광주광역시 남구 노대동 592
도로명주소:  광주광역시 남구 덕남길 7 (노대동)",1,1,0,0,1
광주,동구,정나눔노인복지센터,"우편번호:  (501-828)
주소:  동구 소태동 532-157
도로명주소:  광주광역시 동구 소태동 남문로 634번길1-28",0,0,0,0,1
광주,동구,제3생애지원협동조합,"우편번호:  (614-07)
주소:  광주광역시 동구 산수동 538-45
도로명주소:  광주광역시 동구 필문대로 141-1 (산수동)",0,0,0,0,1
광주,북구,제이사회적협동조합,"우편번호:  (611-22)
주소: 
도로명주소:  광주광역시 북구 신촌로 13(오치동)",1,0,0,0,0
광주,북구,중소기업기술혁신협회광주전남지회,"우편번호:  (610-05)
주소:  광주광역시 북구 오룡동 1
도로명주소:  광주광역시 북구 첨단과기로 123 (오룡동)",0,0,0,1,0
광주,광산구,참뜻노인복지센터,"우편번호:  (623-69)
주소:  광주광역시 광산구 우산동 1050-9
도로명주소:  광주광역시 광산구 사암로130번길 16(우산동)",0,0,0,0,1
광주,남구,초록노인복지센터,"우편번호:  (616-55)
주소:  광주광역시 남구 백운동 644-32 악기백화점
도로명주소:  광주광역시 남구 대남대로 250 (백운동)",1,1,0,0,1
광주,서구,한국장로교복지재단 광주지부,"우편번호:  (619-85)
주소: 
도로명주소:  광주광역시 서구 상무대로1014번길 33 (화정동)",1,0,0,0,0
광주,북구,한사랑노인복지센터,"우편번호:  (612-18)
주소: 
도로명주소:  광주광역시 북구 우치로1번길 9 (중흥동)",0,1,0,0,1
광주,광산구,해뜨는노인복지센터,"우편번호:  (622-69)
주소: 
도로명주소:  광주광역시 광산구 첨단내촌로36번길 8 (월계동)",0,0,0,0,1
광주,광산구,행복나루노인복지관,"우편번호:  (624-40)
주소:  광주 광산구도산동
도로명주소:  광주광역시 광산구도산동 송정로52번길 20",0,0,0,0,1
광주,남구,효사랑재가복지센터,"우편번호:  (616-87)
주소: 
도로명주소:  광주광역시 남구 봉선로19번길 9(봉선동)",0,0,0,0,1
대구,남구,대구남구시니어클럽,"우편번호:  (705-837)
주소:  대구 남구 이천동 318-5
도로명주소:  대구시 남구 이천로 28길 42-43",1,1,1,0,1
대구,남구,대구남구청 주민생활국 복지지원과,"우편번호:  (705-826)
주소:  대구광역시 남구 봉덕1동 565-5
도로명주소:  대구광역시 남구봉덕동 이천로",1,1,1,0,1
대구,남구,대구남부노인보호전문기관,"우편번호:  (705-837)
주소:  대구 남구이천동
도로명주소:  대구광역시 남구 이천로 128 (3층) 대구남부노인보호전문기관",,,,,
대구,달서구,대구달서구노인종합복지관,"우편번호:  (427-45)
주소:  대구광역시 달서구 본동 804-2 달서구노인종합복지관
도로명주소:  대구광역시 달서구 학산로 140 (본동)",1,0,0,0,0
대구,달서구,대구달서구청 복지문화국,"우편번호:  (427-31)
주소:  대구광역시 달서구 월성동 281 달서구청
도로명주소:  대구광역시 달서구 학산로 45 (월성동)",1,0,0,0,0
대구,달서구,대구달서시니어클럽,"우편번호:  (426-64)
주소:  대구광역시 달서구 두류동 829-20
도로명주소:  대구광역시 달서구 성당로47안길 49 (두류동)",1,1,0,0,1
대구,남구,대구대덕노인종합복지관,"우편번호:  (424-52)
주소:  대구광역시 남구 대명동 439 대덕노인복지회관
도로명주소:  대구광역시 남구 큰골길 137 (대명동)",0,0,0,0,1
대구,동구,대구동구시니어클럽,"우편번호:  (411-33)
주소:  대구광역시 동구 신평동 783-11 대한노인회 대구광역시 동구지회
도로명주소:  대구광역시 동구 동촌로 325 (신평동)",1,1,0,0,1
대구,북구,대구북구시니어클럽,"우편번호:  (415-89)
주소:  대구광역시 북구 노원동1가 265-8
도로명주소:  대구광역시 북구 옥산로 7 (노원동1가)",1,1,0,0,1
대구,북구,대구북구청 복지환경국 복지정책과,"우편번호:  (702-705)
주소:  대구 북구 침산3동
도로명주소:  대구광역시 북구 침산동 옥산로 북구청",1,1,0,0,1
대구,서구,대구서구시니어클럽,"우편번호:  (417-69)
주소:  대구광역시 서구 평리동 1535-13
도로명주소:  대구광역시 서구 국채보상로 163 (평리동)",1,1,0,0,1
대구,서구,대구서구청,"우편번호:  (417-77)
주소:  대구광역시 서구 평리동 1230-9 서구청
도로명주소:  대구광역시 서구 국채보상로 257 (평리동)",1,1,0,0,1
대구,수성구,대구수성시니어클럽,"우편번호:  (706-806)
주소:  대구 수성구만촌2동
도로명주소:  대구광역시 수성구 무열로 167",1,1,1,0,1
대구,중구,대구중구노인복지관,"우편번호:  (419-01)
주소: 
도로명주소:  대구광역시 중구 태평로 45 (태평로3가)",1,1,0,0,1
대구,중구,대구중구시니어클럽,"우편번호:  (419-40)
주소:  대구광역시 중구 삼덕동2가 149-63 어르신도서관
도로명주소:  대구광역시 중구 공평로4길 24-7 (삼덕동2가)",1,1,1,0,1
대구,북구,대불노인복지관,"우편번호:  (702-833)
주소:  대구 북구복현2동
도로명주소:  대구광역시 북구복현동 검단로",0,0,1,0,0
대구,동구,동구노인종합복지관,"우편번호:  (410-39)
주소:  대구광역시 동구 불로동 948
도로명주소:  대구광역시 동구 공항로31길 9-6 (불로동)",1,1,0,0,1
대구,수성구,범물노인복지관,"우편번호:  (706-813)
주소:  대구 수성구범물1동
도로명주소:  범안로 99(범물동 1288)",1,0,0,0,1
대구,달서구,벤처기업협회대구경북지회,"우편번호:  (704-833)
주소:  대구 달서구월암동
도로명주소:  대구광역시 달서구월암동 성서4차첨단로",0,0,0,1,0
대구,북구,북구노인복지관,"우편번호:  (702-858)
주소:  대구 북구침산3동
도로명주소:  대구시 북구 성북로 49",,,,,
대구,동구,(사)대구경북고용복지연구원,"우편번호:  (701-801)
주소:  대구 동구방촌동
도로명주소:  대구광역시 동구방촌동 동촌로",,,,,
